Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
1991,James Joseph,Auburn,FB,72.5,224,,,12,,,,
1991,Paul Justin,Arizona State,QB,75.8,202,,5.04,,27.5,104,4.36,
1991,Rich Kaufusi,Brigham Young,DT,75.3,257,,5.16,23,30.5,104,4.77,
1991,Rocen Keeton,UCLA,OLB,74.4,239,,4.89,17,29.5,107,4.77,
1991,Mike Keim,Brigham Young,OT,79,271,,5.43,,29,100,4.81,
1991,David Key,Michigan,CB,70,197,,4.62,15,35.5,124,4.02,
1991,Ed King,Auburn,OG,76,297,,5.38,24,27,97,4.6,
1991,Joe King,Oklahoma State,SS,73.9,197,,4.54,11,34,119,3.99,
1991,Duane Kinnon,Syracuse,RB,72.8,230,,4.99,13,31,114,4.24,
1991,Dean Kirkland,Washington,OG,73.5,296,,5.48,28,27.5,102,4.83,
1991,Kirk Kirkpatrick,Florida,TE,73.5,226,,4.86,,29.5,107,4.35,
1991,Scott Kowalkowski,Notre Dame,OLB,72.1,227,,4.91,,28.5,104,4.16,
1991,Nathan Laduke,Arizona State,CB,69.5,192,,4.83,19,35,117,4.11,
1991,Brad Lamb,Anderson (IN),WR,69.9,171,,4.71,,33.5,115,4.41,
1991,Tim Lance,Eastern Illinois,SS,71.8,202,,4.68,15,30,110,4.24,
1991,Jim Lavin,Georgia Tech,OG,75.5,282,,5.19,18,27.5,108,4.56,
1991,Darren Lewis,Texas A&M,RB,70.1,219,,,11,,,,
1991,Darryl Lewis,Arizona,CB,68.5,193,,4.63,17,32.5,118,4.13,
1991,Greg Lewis,Washington,RB,70.5,214,,4.61,15,39,116,,
1991,Morris Lewis,Georgia,OLB,74,240,,,20,,,,
1991,Tahaun Lewis,Nebraska,CB,70.3,175,,4.46,6,34.5,118,4.16,
1991,Robbie Lingerfelt,Wake Forest,OG,74.1,287,,,19,,,,
1991,Ernie Logan,East Carolina (NC),DE,75,271,,5.02,,34.5,115,4.4,
1991,Phil Logan,Kentucky,WR,73.8,189,,4.93,,32,115,4.32,
1991,Stacy Long,Clemson,OG,73.5,294,,5.21,24,27,102,4.76,
1991,Sean Love,Penn State,OG,75,280,,5.35,30,22.5,91,4.81,
1991,Todd Lyght,Notre Dame,CB,72,186,,4.54,15,35.5,123,,
1991,Chad Martin,East Carolina (NC),C,75,274,,5.31,20,25.5,95,4.58,
1991,Ricky Martin,Middle Tennessee State,RB,70,181,,4.52,13,34,116,4.22,
1991,Ralph Martini,San Jose State,QB,74.1,223,,5.17,,27,103,4.43,
1991,Russell Maryland,Miami (FL),DT,72.9,274,,4.96,26,,,,
1991,Curtis Mayfield,Oklahoma State,WR,71.8,174,,4.55,,41,122,4.23,
1991,Lyneil Mayo,San Jose State,OLB,71.8,230,,4.66,18,39.5,122,4.42,
1991,Damon Mays,Missouri,WR,68.8,166,,4.49,,34.5,117,4.25,
1991,Fred Mcafee,Mississippi College,RB,69.9,193,,4.6,18,37,122,4.13,
1991,Ed Mccaffrey,Stanford,WR,77,210,,4.69,,37,121,4.15,
1991,Keenan Mccardell,Nevada Las Vegas,WR,71.9,175,,4.56,,36.5,122,4.18,
1991,Matt Mccartin,Penn State,OLB,76.3,267,,5.29,18,24,94,4.7,
1991,Dave Mccloughan,Colorado,CB,72.3,180,,4.56,9,34,114,3.98,
1991,Gary Mccummings,Syracuse,OG,74.1,270,,5.16,23,29,103,4.59,
1991,Kanavis Mcghee,Colorado,DE,75.8,257,,4.82,,34.5,122,4.41,
1991,Bruce Mcgonnigal,Virginia,TE,76.3,229,,,,,,,
1991,Lamar Mcgriggs,Western Illinois,FS,73.8,199,,4.81,9,34,118,4.17,
1991,Dan Mcgwire,San Diego State,QB,79.9,243,,5.1,,31.5,114,4.36,
1991,Curtis Mcmanus,Purdue,WR,67.8,169,,4.54,,35.5,115,4.23,
1991,Charles Mcrae,Tennessee,OT,78.8,290,,5.2,19,31,115,4.65,
1991,Darryl Milburn,Grambling State (LA),DE,74.9,255,,4.71,22,36,111,4.57,
1991,Blake Miller,Louisiana State,C,73.4,281,,5.14,21,28.5,109,4.55,
1991,Corey Miller,South Carolina,OLB,73.6,252,,,26,,,,
1991,Scott Miller,,DT,75.4,272,,5.06,21,28,110,4.44,
1991,Scott Miller,UCLA,WR,70,179,,4.62,,31.5,113,4.33,
1991,Ernie Mills,Florida,WR,70.6,176,,4.46,,38.5,125,3.96,
1991,Charles Mincy,Washington,CB,72,189,,4.68,10,31.5,114,4.27,
1991,Ben Mitchell,Toledo,OT,74.9,317,,5.57,22,24,96,4.97,
1991,Brian Mitchell,Brigham Young,CB,69.8,164,,4.58,,33,115,4.17,
1991,Herman Moore,Virginia,WR,75.5,205,,,,,,,
1991,Mark Moore,Tennessee,DT,75.4,275,,,22,,,,
1991,Patrick Moore,Cal Poly-SLO,DT,73.5,262,,5.21,28,25,94,4.62,
1991,Reggie Moore,UCLA,WR,69,176,,4.72,,36.5,113,4.41,
1991,Shawn Moore,Virginia,QB,73.9,213,,,,,,,
1991,Vincent Moore,Tennessee,WR,70,200,,,,,,,
1991,Anthony Morgan,Tennessee,WR,72.4,195,,4.55,,31.5,116,4.29,
1991,Robert Morris,Cal Poly-SLO,DT,74.6,275,,,24,,,,
1991,Anthony Moss,Florida State,OLB,75.6,233,,4.89,19,29.5,,4.32,
1991,Eric Moten,Michigan State,OG,75,307,,5.15,25,26.5,100,4.61,
1991,Mark Murray,Florida,DT,74.8,239,,5.05,17,30,105,4.43,
1991,Bill Musgrave,Oregon,QB,74.3,200,,4.98,,30.5,106,4.27,
1991,Godfrey Myles,Florida,ILB,73.3,240,,4.7,22,36.5,,,
1991,Browning Nagle,Louisville,QB,74.3,231,,,,,,,
1991,Glenn Neely,Florida,OT,75.6,287,,5.6,21,27,90,4.8,
1991,Chip Nitowski,Duke,C,75.5,269,,5.52,16,20.5,94,4.85,
1991,Mike Nord,Kentucky,C,78.9,294,,5.53,11,26,91,5.09,
1991,Bobby Olive,Ohio State,WR,71.4,158,,4.66,,34.5,115,3.95,
1991,Tony Ollison,Arkansas,DT,75.8,270,,5.17,,33,110,4.46,
1991,Anthony Owens,Tennessee State,WR,72.4,189,,,,,,,
1991,Jeff Pahukoa,Washington,OG,74.4,298,,5.37,,25,89,4.9,
1991,Quintin Parker,Illinois,SS,72.1,195,,4.72,15,31,109,4.23,
1991,Bernie Parmalee,Ball State (IN),RB,71.1,191,,4.8,11,28.5,119,4.23,
1991,Jeff Pearson,Michigan State,C,73.6,269,,5.37,21,29,104,4.57,
1991,Kevin Pearson,Boston College,OLB,74.9,235,,4.85,23,30.5,115,4.3,
1991,Mark Peoples,Central Missouri,CB,68.1,187,,4.65,12,32.5,109,4.3,
1991,Claude Pettaway,Maine,CB,69.8,198,,4.65,18,34,112,4.24,
1991,Roman Phifer,UCLA,OLB,73.9,227,,4.71,19,36.5,120,4.31,
1991,Bruce Pickens,Nebraska,CB,69.8,193,,4.48,,34.5,127,4.12,
1991,Brady Pierce,Wisconsin,OT,77.9,291,,5.43,17,26.5,97,4.7,
1991,Roland Poles,Tennessee,RB,72.3,248,,,,,,,
1991,Rapier Porter,Arkansas-Pine Bluff,C,75.4,272,,5.04,26,28,102,4.84,
1991,Ernest Priester,Edinboro (PA),WR,68.4,188,,4.61,,32.5,111,4.33,
